instance_id,drugName,smiles
2455,pirenperone,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@@H](CCN)O)O)O[C@@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)N)N
2456,ciclopirox,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC
2457,hexetidine,C/C=C\1/C[N@@+]2(CC[C@@]34[C@@H]2C[C@@H]1C(=C3NC5=CC=CC=C45)C=O)C
2458,cefotiam,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@H](C31)[C@]56[C@H]4C[C@@H]([C@@H](C5)C(=C)[C@H]6O)O)O)C
2459,nitrofural,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2460,biperiden,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
2461,iohexol,C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O
2462,thiostrepton,CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
2463,salsolidin,C=CCSCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
2464,probenecid,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N
2465,selegiline,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
2466,6-azathymine,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
2467,omeprazole,CCCCOC(=O)C1=CC=C(C=C1)N
2468,cetirizine,C[C@@H]1C[C@H]2[C@@H]3[C@@H](CC4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)Cl
2469,norcyclobenzaprine,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
2470,L-methionine sulfoximine,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C
2471,phenacetin,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
2472,betahistine,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
2473,pentamidine,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
2474,trichostatin A,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
2475,benperidol,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
2476,propylthiouracil,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O
2477,etifenin,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-]
2478,pyrazinamide,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O)OC3=CC=CC=C3
2479,tiabendazole,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
2480,atovaquone,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C
2481,tobramycin,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
2482,tolazamide,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl
2483,cefaclor,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
2484,terconazole,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
2485,orciprenaline,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N
2486,trimethadione,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F
2487,rifampicin,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
2488,methoxamine,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
2489,tetramisole,C1COCCN1CC2CN(C(=O)O2)/N=C/C3=CC=C(O3)[N+](=O)[O-]
2490,nifuroxazide,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
2491,colistin,CC1CC(CC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
2492,tiaprofenic acid,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
2493,sisomicin,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
2494,lovastatin,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C
2495,ethionamide,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
2496,R-atenolol,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
2497,pregnenolone,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
2498,vancomycin,CC(C)(CC1=CC=CC=C1)NC
2499,quercetin,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
2500,nystatin,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-]
2501,tenoxicam,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2503,suxibuzone,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
2504,skimmianine,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
2505,ricinine,COC1=CC=CC=C1OCC(CO)O
2506,estropipate,CN1C=CNC1=S
2507,tetryzoline,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
2508,benzethonium chloride,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O
2509,fluorometholone,CC(C)CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CC[C@H]4[C@@]3(C2)C)C(=C)[C@@H]5O)C(=O)O)CO)OS(=O)(=O)[O-])OS(=O)(=O)[O-].[K+].[K+]
2510,etanidazole,C1CCC2(CC1)OCC(O2)CN=C(N)N
2511,kinetin,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N
2512,anabasine,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C(C(=C(C=C24)Br)[O-])[Hg])Br)C(=O)[O-].O.[Na+].[Na+]
2513,delsoline,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC
2514,Prestwick-689,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2]
2515,hexestrol,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)O)OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C
2516,trioxysalen,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
2517,cefalotin,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N
2518,butirosin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C
2519,abamectin,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2
2520,tetrandrine,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
2521,fluorocurarine,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
2522,napelline,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3
2523,trichostatin A,C1=CC2=C(C=C1Cl)N=C(O2)N
2524,cefmetazole,CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
2525,strophanthidin,CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
2526,cefuroxime,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O
2527,altizide,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
2528,sulfaquinoxaline,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
2529,nadide,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-]
2530,terazosin,CN1CCCN=C1/C=C/C2=CC(=CC=C2)O
2531,butamben,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
2532,alclometasone,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
2533,naproxen,C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
2534,ramifenazone,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC
2535,streptozocin,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
2536,sulfamethizole,C1=CN(C=C(C1=O)O)CC(C(=O)O)N
2537,phenazopyridine,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2538,sulfapyridine,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
2539,leflunomide,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
2540,podophyllotoxin,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
2541,propidium iodide,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
2542,pheneticillin,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
2543,metoprolol,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
2544,medrysone,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N
2545,demeclocycline,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C
2546,meclofenoxate,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
2547,levonorgestrel,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
2549,cloperastine,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
2550,sulfamethoxypyridazine,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O
2551,flumetasone,CC1=C2C=C(C(=CC2=CC3=[N+]1C=CC4=CC(=C(C=C43)OC)OC)OC)OC.[Cl-]
2552,flunixin,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
2553,fenoprofen,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N
2554,furaltadone,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
2555,bendroflumethiazide,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O
2556,eucatropine,CN1CCC=C(C1)C(=O)OC
2557,flecainide,CC(=O)O[C@@H]1[C@H](CN[C@@H]1CC2=CC=C(C=C2)OC)O
2558,spiramycin,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
2559,ethoxyquin,CC(=O)OC1=CC=CC=C1C(=O)O
2560,sulfadimidine,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
2561,dicoumarol,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
2562,isocarboxazid,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
2563,mephentermine,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
2564,cefazolin,CCCC(CCC)C(=O)O
2565,glycopyrronium bromide,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O
2566,trichostatin A,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
2567,diethylstilbestrol,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2568,tinidazole,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)/C)OC)OC(=O)N)\C)C)O)OC
2569,guaifenesin,CCCC(CCC)C(=O)O
2570,thiamazole,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
2571,lithocholic acid,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2572,alpha-ergocryptine,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
2573,atractyloside,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
2575,guanadrel,C[C@@H]1C[C@@H]2[C@H](O2)/C=C\C=C\C(=O)CC3=C(C(=CC(=C3Cl)O)O)C(=O)O1
2576,alexidine,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
2577,merbromin,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
2578,sulfadimethoxine,CCCC(CCC)C(=O)O
2579,calcium folinate,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
2580,monensin,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
2618,procainamide,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
2619,thioguanosine,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
2620,amoxicillin,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2621,benfluorex,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC
2622,naftidrofuryl,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
2623,pentoxyverine,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
2624,clomifene,CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O
2625,zoxazolamine,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3
2626,N6-methyladenosine,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2627,chlorprothixene,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
2628,cefalexin,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2629,bepridil,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
2630,bezafibrate,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
2631,dequalinium chloride,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
2632,oxantel,CCCC(CCC)C(=O)O
2633,tacrine,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
2634,guanfacine,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
2635,ritodrine,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C
2636,dextromethorphan,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
2637,buspirone,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N
2638,mimosine,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
2639,trichostatin A,CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC
2640,ketoconazole,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2
2641,prochlorperazine,C1=CC(=CC=C1N)S(=O)(=O)N
2642,bisoprolol,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N
2643,flupentixol,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
2644,clozapine,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
2645,droperidol,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
2646,clebopride,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2
2647,fusidic acid,C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
2648,hesperidin,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(C(=O)C[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
2649,testosterone,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2
2650,androsterone,CC1(CCOC(=O)C1)O
2651,suloctidil,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
2652,coralyne,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C.[I-]
2653,estradiol,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
2654,3-hydroxy-DL-kynurenine,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
2655,domperidone,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
2656,ouabain,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
2657,arecoline,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
2658,anisomycin,COC1=C(C=C2C(=C1O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC2=O)O
2663,haloperidol,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
2664,acetylsalicylic acid,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N
2665,fulvestrant,C1CCN2[C@H](C1)[C@]34C[C@H]2C=CC3=CC(=O)O4
2666,tanespimycin,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
2667,sirolimus,C1CCC(CC1)(CC(=O)O)CN
2668,estradiol,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
2669,valproic acid,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
2670,alpha-estradiol,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-]
2671,tretinoin,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3
2672,trichostatin A,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
2673,alvespimycin,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
2674,valproic acid,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
2675,prochlorperazine,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
2676,LY-294002,CCC1(C(=O)C=CNC1=O)CC
2677,chlorpromazine,CCCC(=O)NC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)OC(=O)CCC
2678,tanespimycin,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
2679,monorden,C[N+]1(CCC[C@H]1C(=O)[O-])C
2680,vorinostat,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
2681,sirolimus,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
2682,valproic acid,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)NC1
2683,nordihydroguaiaretic acid,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
2684,trifluoperazine,C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45
2685,tanespimycin,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O
2686,tanespimycin,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
2687,LY-294002,CC1=NC=C(C(=C1O)CO)CO
2688,geldanamycin,C1=CC=C(C=C1)CC(CS)C(=O)NCC(=O)O
2689,clozapine,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC
2690,thioridazine,CN(C)N/N=C/1\C(=NC=N1)C(=O)N
2691,15-delta prostaglandin J2,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
2692,troglitazone,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
2693,rosiglitazone,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC=CC2=O
2694,trichostatin A,CC1=C2C(=C(C3=C1C=CN=C3)C)C4=CC=CC=C4N2
2695,genistein,C1[C@H]2CNC[C@@H]1C3=CC=CC(=O)N3C2
2696,LY-294002,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
2697,fluphenazine,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
2698,fulvestrant,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]
2699,LY-294002,CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O
2700,valproic acid,CN1CC[C@@]23[C@@H]4NC5=CC=CC=C5[C@@]2([C@@H]1NC6=CC=CC=C36)CCN4C
2701,estradiol,CN1CCC2=CC3=C(C(=C2C1)OC)OCO3
2702,sirolimus,CN1C2CCCC1CC(=O)C2
2703,wortmannin,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)O
2704,haloperidol,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
2705,ribostamycin,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
2706,vidarabine,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
